Iteration,TestCaseID,TransactionType,CurrentDate,RowType,Status,PassCount,FailCount, Compare Result,Quote Number
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form21,PASS,1,0,ASICGL00290818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form22,PASS,1,0,ASICGL00380818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form23,PASS,1,0,ASICGL00690818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form24,PASS,1,0,ASICGL00250818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form25,PASS,1,0,ASICGL00760818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form26,PASS,1,0,ASICGL00150718,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form27,PASS,1,0,ASICGL00450818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form28,PASS,1,0,ASICGL00880818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form29,PASS,1,0,ASICGL00260818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form30,PASS,1,0,ASIC AF00140119,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form31,PASS,1,0,ASICGL00230119,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: Form32,PASS,1,0,ASICAF 00040918,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerification,3/15/2019 17:20,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 32",
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",CommissionsTab,3/15/2019 17:21,Field: CommissionPercentage,PASS,1,0,20%,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",CommissionsTab,3/15/2019 17:21,Field: CommissionNetAmount,FAIL,0,1,"FAIL|$1,422.40|$1296.00",
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",CompareDocuments_Binder,3/15/2019 17:21,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in 14 page(s) of PDF document.|
Expected page Count: 91, 
Actual page Count: 91, 
Total Pages Compared: 91, 
Total Pages Matched: 77, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit\CompareDocuments_Binder\15March2019_17_23_45",
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form1,PASS,1,0,IL02440907,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form2,PASS,1,0,IL00171198,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form3,PASS,1,0,IL09850115,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form4,PASS,1,0,IL00210908,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form5,PASS,1,0,CG21340187,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form6,PASS,1,0,CG20120413,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form7,PASS,1,0,CG00010413,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form8,PASS,1,0,CG04351207,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form9,PASS,1,0,CG21070514,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form10,PASS,1,0,CG21840115,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form11,PASS,1,0,ASICGL00270818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form12,PASS,1,0,ASICGL00620818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form13,PASS,1,0,ASICGL00500818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form14,PASS,1,0,ASICGL00240818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form15,PASS,1,0,ASICGL00390818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form16,PASS,1,0,ASICGL00710818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form17,PASS,1,0,ASICGL00370818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form18,PASS,1,0,ASICGL00510818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form19,PASS,1,0,ASICGL00400818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form20,PASS,1,0,ASICGL00290818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form21,PASS,1,0,ASICGL00380818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form22,PASS,1,0,ASICGL00690818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form23,PASS,1,0,ASICGL00250818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form24,PASS,1,0,ASICGL00760818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form25,PASS,1,0,ASICGL00150718,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form26,PASS,1,0,ASICGL00450818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form27,PASS,1,0,ASICGL00880818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form28,PASS,1,0,ASICGL00260818,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form29,PASS,1,0,ASIC AF00140119,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form30,PASS,1,0,ASICGL00230119,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: Form31,PASS,1,0,ASICAF 00040918,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",OutputFormsVerificationAfterIssuePolicy,3/15/2019 17:24,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 31",
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",CommissionsTab,3/15/2019 17:25,Field: CommissionPercentage,FAIL,0,1,FAIL|General Liability|20%,
,"FUNC-GL_OH_SC006_TC001_NB_Cancel_
Final Audit",CommissionsTab,3/15/2019 17:25,Field: CommissionNetAmount,FAIL,0,1,FAIL|N/A|$1296.00,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",PremiumSummaryVerification,3/26/2019 12:07,Field: TransactionPremium,PASS,1,0,"$300,120 ",
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",PremiumSummaryVerification,3/26/2019 12:07,Field: TotalPremium,PASS,1,0,"$300,120.00 ",
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form1,PASS,1,0,ASICNOT00051018,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form2,FAIL,0,1,FAIL|Form is not |ASICNOT 00040818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form3,PASS,1,0,IL00171198,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form4,PASS,1,0,IL09850115,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form5,PASS,1,0,IL00210908,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form6,PASS,1,0,CG31981204,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form7,PASS,1,0,CG00010413,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form8,PASS,1,0,CG25040509,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form9,PASS,1,0,CG00660413,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form10,PASS,1,0,CG20110413,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form11,PASS,1,0,CG31991204,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form12,PASS,1,0,CG22661185,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form13,PASS,1,0,CG21080514,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form14,PASS,1,0,CG31791214,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form15,PASS,1,0,CG21840115,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form16,PASS,1,0,ASICGL00630818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form17,PASS,1,0,ASICGL00500818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form18,FAIL,0,1,FAIL|Form is not |ASICGL00240818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form19,PASS,1,0,ASICGL00390818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form20,PASS,1,0,ASICGL00710818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form21,PASS,1,0,ASICGL00660818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form22,PASS,1,0,ASICGL00820818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form23,PASS,1,0,ASICGL00510818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form24,PASS,1,0,ASICGL00980818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form25,PASS,1,0,ASICGL00400818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form26,PASS,1,0,ASICGL00290818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form27,PASS,1,0,ASICGL00380818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form28,PASS,1,0,ASICGL00690818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form29,PASS,1,0,ASICGL00250818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form30,PASS,1,0,ASICGL00150718,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form31,PASS,1,0,ASICGL00450818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form32,PASS,1,0,ASICGL00260818,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form33,FAIL,0,1,FAIL|Form is not |ASICAF 00040918,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form34,PASS,1,0,ASIC AF00140119,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: Form35,PASS,1,0,ASICGL00230119,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",OutputFormsVerification,3/26/2019 12:08,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 35",
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",CommissionsTab,3/26/2019 12:10,Field: CommissionPercentage,PASS,1,0,20%,
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",CommissionsTab,3/26/2019 12:10,Field: CommissionNetAmount,PASS,1,0,"$60,024.00 ",
,"FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
",CompareDocuments,3/26/2019 12:11,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in 68 page(s) of PDF document.|
Expected page Count: 87, 
Actual page Count: 101, 
Total Pages Compared: 87, 
Total Pages Matched: 19, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC-GL_AZ_SC004_TC001_NB_ENDR_OOS
\CompareDocuments\26March2019_12_12_56",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 11:23,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 13:14,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 13:14,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 13:14,Field: TotalPremium,PASS,1,0,"$63,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 13:15,Field: Form1,PASS,1,0,XP00010718,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 13:15,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 1",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 13:17,Field: CommissionPercentage,PASS,1,0,17.50%,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 13:17,Field: CommissionNetAmount,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CompareDocuments,3/28/2019 13:17,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in null page(s) of PDF document.|
Expected page Count: 0, 
Actual page Count: 0, 
Total Pages Compared: null, 
Total Pages Matched: null, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate\CompareDocuments\28March2019_13_19_29",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 13:19,Field: QuotedPremium_Header,PASS,1,0,"$61,000.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 13:19,Field: Commission_Header,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 13:19,Field: PolicyPeriod_Header,PASS,1,0,01/28/2019 - 01/28/2021,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 14:36,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 14:36,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 14:36,Field: TotalPremium,PASS,1,0,"$63,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 14:37,Field: Form1,PASS,1,0,XP00010718,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 14:37,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 1",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 14:39,Field: CommissionPercentage,PASS,1,0,17.50%,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 14:39,Field: CommissionNetAmount,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 14:56,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 14:56,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 14:56,Field: TotalPremium,PASS,1,0,"$63,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 14:58,Field: Form1,PASS,1,0,XP00010718,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 14:58,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 1",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 15:00,Field: CommissionPercentage,PASS,1,0,17.50%,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 15:00,Field: CommissionNetAmount,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CompareDocuments,3/28/2019 15:00,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in null page(s) of PDF document.|
Expected page Count: 0, 
Actual page Count: 0, 
Total Pages Compared: null, 
Total Pages Matched: null, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate\CompareDocuments\28March2019_15_02_24",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 15:02,Field: QuotedPremium_Header,PASS,1,0,"$61,000.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 15:02,Field: Commission_Header,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 15:02,Field: PolicyPeriod_Header,PASS,1,0,01/28/2019 - 01/28/2021,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:03,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:03,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:19,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:19,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:19,Field: TotalPremium,PASS,1,0,"$63,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 15:20,Field: Form1,PASS,1,0,XP00010718,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 15:20,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 1",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 15:21,Field: CommissionPercentage,PASS,1,0,17.50%,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 15:21,Field: CommissionNetAmount,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CompareDocuments,3/28/2019 15:22,Field: DownloadedFileName;RenameToFileName,FAIL,0,1,"FAIL|Mismatch found in 2 page(s) of PDF document.|
Expected page Count: 9, 
Actual page Count: 9, 
Total Pages Compared: 9, 
Total Pages Matched: 7, 
Results saved at: D:\WorkspaceAtegrity\iTAFCommon\URBAN_HO\Resources\Results\PDFMismatchResults\FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate\CompareDocuments\28March2019_15_24_18",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 15:24,Field: QuotedPremium_Header,PASS,1,0,"$61,000.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 15:24,Field: Commission_Header,PASS,1,0,"$10,675.00 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,HeaderDataVerification,3/28/2019 15:24,Field: PolicyPeriod_Header,PASS,1,0,01/28/2019 - 01/28/2021,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:25,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:25,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:25,Field: TotalPremium,PASS,1,0,"$63,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:36,Field: TransactionPremium,PASS,1,0,"$61,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:36,Field: TotalSurchargeFees,PASS,1,0,"$2,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,PremiumSummaryVerification,3/28/2019 15:36,Field: TotalPremium,PASS,1,0,"$63,000 ",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 15:37,Field: Form1,PASS,1,0,XP00010718,
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,OutputFormsVerification,3/28/2019 15:37,Field: ExpectedFormCount,PASS,1,0,"Form verification is successful, if all above individual forms' status is pass | Expected Form Count = 1",
,FUNC_Brokerage_Property_CA_SC003_TC001_NB_Renewal_Cancel_Reinstate,CommissionsTab,3/28/2019 15:39,Field: CommissionPercentage,PASS,1,0,17.50%,
